Comment.ID,touchpoint_id,Analyst,Firm,Setting,Comment Sentiment,Comments,Proposed.Summary,Date,Tags,Technology,Main Competition,Primary.Spokesperson,dev_mention,acquisition_mention,Campaign
C282,T151,Lydia Leong,Gartner,Verbal Comment,Advice,Lack of strategy with Microsoft is hurting overall,Lack of strategy with microsoft is hurting overall,2/1/2018,Partner readiness,Networking,,,0,0,
C281,T151,Lydia Leong,Gartner,Verbal Comment,Negative,Lack of awareness of details of cross cloud portfolio,Lack of awareness of details of cross cloud portfolio,2/1/2018,Marketing Awareness,Networking,,,0,0,
C280,T149,Kyle Hilgendorf,Gartner,Verbal Comment,Advice,"If VMware is going to claim “any cloud”, need to get Azure into the mix.","If VMware is going to claim “any cloud”, need to get Azure into the mix.",2/1/2018,Partner readiness,SD-WAN,Microsoft,,0,0,
C279,T151,Lydia Leong,Gartner,Verbal Comment,Advice,Customers and SP’s want to know where VMware is going to take me in the cloud.  What is the vision beyond data center.,Customers and SP’s want to know where VMware is going to take me in the cloud. What is the vision beyond data center?,2/1/2018,Messaging,SD-WAN,,,0,0,
C278,T151,Lydia Leong,Gartner,Verbal Comment,Advice,"vmware should work more closely with ORCL. Different business model – working on oracle hosted apps cloud, more traditional pp running on bare metal being migrated to Cloud Serviceseems like a fit for VMW. vmware on ORCL bare metal","vmware should work more closely with ORCL. Different business model – working on Oracle hosted apps cloud, more traditional pp running on bare metal being migrated to Cloud Serviceseems like a fit for VMW. vmware on ORCL bare metal",2/1/2018,Partner readiness,Management (vRealize),,,0,0,
C277,T146,Dennis Smith,Gartner,Verbal Comment,Negative,"Customers don’t understand our long-term vision for Cloud Services– is VMware both on-prem and SaaS long-term? Companies view VMware as traditional, they are less informed about our SaaS capabilities. Competitors are moving towards a SaaS based model and common control plane with common analytics.","Customers don’t understand our long-term vision for Cloud Services– is VMware both on-prem and SaaS long-term? Companies view VMware as traditional, they are less informed about our SaaS capabilities...",2/1/2018,Messaging,Networking,,,0,0,
C276,T154,Neil MacDonald,Gartner,Verbal Comment,Positive,Momentum on PKS is better than he expected.  Container story is coming together.,Momentum on PKS is better than he expected. Container story is coming together.,2/1/2018,Adoption,Networking,,,0,0,
C275,T153,Mike Dorosh,Gartner,Verbal Comment,Advice,In 2-3 years on containers - Serverless in production for SP and enterprises at larger scale. Serverless like lambda will be higher than containers – mainly lambda. We should attack Wavefront for Lambda as a package,In 2-3 years on containers - Serverless in production for SP and enterprises at larger scale. Serverless like lambda will be higher than containers – mainly lambda. We should attack Wavefront for Lambda as a package,2/1/2018,Features or products (included/missing/recommended),Management (vRealize),,,0,0,
C274,T152,Matt Eastwood,IDC,Verbal Comment,Advice,"VMware should pivot messaging to talk about enabling change and enabling the adoption of AI. Containers and orchestration will be key.  Security, performance, control, centralized control are driving behavior in the cloud, not economics.","VMware should pivot messaging to talk about enabling change and the adoption of AI. Containers and orchestration will be key. Security, performance, control, centralized control are driving behavior in the cloud, not economics.",2/1/2018,Messaging,Tanzu Observability,,,0,0,
C273,T148,John McArthur,Gartner,Gartner Magic Quadrant,Negative,VMware...still faces challenges due to lukewarm go-to-market support from hardware OEMs beyond Dell.,VMware still faces challenges due to lukewarm go-to-market support from hardware OEMs beyond Dell.,2/1/2018,Adoption,Networking,,,0,0,
C272,T148,John McArthur,Gartner,Gartner Magic Quadrant,Positive,"VMware offers the broadest set of hyperconverged solutions — either as a turnkey software appliance, as a rack-scale software-defined data center solution (VCF) or as HCIaaS — to meet the diverse performance, scalability, security and total cost of ownership (TCO) needs of organizations.","VMware offers the broadest set of hyperconverged solutions to meet the diverse performance, scalability, security and TCO needs of organizations.",2/1/2018,Adoption,Server Virtualization,,,0,0,
C271,T148,John McArthur,Gartner,Gartner Magic Quadrant,Positive,"The announcement by VMware and EMC of the VxRail appliance family in 2016 as ""jointly engineered hyperconverged infrastructure appliances (HCIA) for VMware environments"" was a key move in creating a turnkey customer experience.","The vmware + EMC announcement of the VxRail appliance family in 2016 as ""jointly engineered hyperconverged infrastructure appliances (HCIA) for VMware environments"" was a key move in creating a turnkey customer experience.",2/1/2018,Customer Related,Server Virtualization,,,0,0,
C270,T148,John McArthur,Gartner,Gartner Magic Quadrant,Positive,"VMware offers a set of well-integrated software products in vSphere, vSAN and vCenter, which makes management and support simple for virtualization administrators, obviating the need to learn new GUIs or complex storage abstracts.","VMware offers a set of well-integrated software products in vSphere, vSAN and vCenter, which makes management and support simple for virtualization administrators, obviating the need to learn new GUIs or complex storage abstracts.",2/1/2018,Adoption,Networking,,,0,0,
C269,T148,John McArthur,Gartner,Gartner Magic Quadrant,Positive,"VMware has kept the product competitive through an aggressive software release cycle to provide advanced data services and enhancements, such as software encryption that eliminates the need for expensive, self-encrypting drives, and stretched clusters that can tolerate site failures.","VMware has kept the product competitive through an aggressive software release cycle to provide advanced data services and enhancements, such as software encryption that eliminates the need for expensive, self-encrypting drives, and stretched clusters that can tolerate site failures.",2/1/2018,Adoption,Containers/PKS,,,0,0,
C268,T148,John McArthur,Gartner,Gartner Magic Quadrant,Negative,"Data reduction features such as deduplication, compression and erasure coding are not available as part of the standard edition or the hybrid configuration. Organizations requiring data reduction capabilities must license advanced or enterprise editions and purchase all-flash hardware, raising the TCO of the solution.","Data reduction features such as deduplication, compression and erasure coding are not available as part of the standard edition or the hybrid configuration. Organizations requiring data reduction capabilities must license advanced or enterprise editions and purchase all-flash hardware, raising the TCO of the solution.",2/1/2018,Features or products (included/missing/recommended),Server Virtualization,,,0,0,
C267,T148,John McArthur,Gartner,Gartner Magic Quadrant,Negative,"Several customers have reported problems with stability and performance of vSAN, even when they have selected hardware components from its certified compatibility list, which indicates a lack of rigor in its validation and certification process. However, the problems have occurred with significantly less frequency with vSAN ReadyNodes.","Several customers have reported problems with stability and performance of vSAN, even when they have selected hardware components from its certified compatibility list, which indicates a lack of rigor in its validation and certification process. However, the problems have occurred with significantly less frequency with vSAN ReadyNodes.",2/1/2018,Features or products (included/missing/recommended),Server Virtualization,,,0,0,
C266,T148,John McArthur,Gartner,Gartner Magic Quadrant,Negative,"The choice of VMware as a hyperconverged vendor limits the choice at every layer across compute, storage and management in the on-premises data center. While VMware enables consumption of its HCI product through multiple cloud providers such as IBM and OVH, VMware cloud on AWS is the only one that is fully operated, managed and supported as a hybrid Cloud Servicesby VMware.","The choice of VMware as a hyperconverged vendor limits the choice at every layer across compute, storage and management in the on-premises data center. While VMware enables consumption of its HCI product through multiple cloud providers such as IBM and OVH, [VM]C on AWS is the only one that is fully operated, managed and supported as a hybrid Cloud Servicesby VMware.",2/1/2018,Features or products (included/missing/recommended),Server Virtualization,,,0,0,
C265,T152,Matt Eastwood,IDC,Verbal Comment,Advice,VMware needs an edge strategy,VMware needs an edge strategy,2/1/2018,Strategy,Management (vRealize),,,0,0,
C264,T149,Kyle Hilgendorf,Gartner,Verbal Comment,Neutral,"Large IoT environments are being driven by manufacturing equipment purchases.  Smart Intelligence is being integrated into Azure, AWS.  Big opportunity for VMware to enter the manufacturing spaces this way vs using vSphere as lead.","Large IoT environments are being driven by manufacturing equipment purchases. Smart Intelligence is being integrated into Azure, AWS. Big opportunity for VMware to enter the manufacturing spaces this way vs using vSphere as lead.",2/1/2018,Strategy,Server Virtualization,Microsoft,,0,0,
C263,T146,Dennis Smith,Gartner,Verbal Comment,Neutral, Analytics are a must have for CMP! SaaS CMP is gaining traction.,Analytics are a must have for CMP! SaaS CMP is gaining traction.,2/1/2018,Features or products (included/missing/recommended),Containers/PKS,,,0,0,
C262,T156,Simon Richard,Gartner,Verbal Comment,Advice,NSX needs to be aware of the AWS environment,NSX needs to be aware of the AWS environment,2/1/2018,Features or products (included/missing/recommended),Cloud (VCPP),,,0,0,
C261,T145,Andrew Lerner,Gartner,Verbal Comment,Neutral,"Gartner analyst Andrew Lerner stated many concepts of ECN are aligned with how Gartner is talking about the future of networking.  Although highly aspirational right now, VMware has to continue to help customers understand that the network they have today is not the network of tomorrow.","Many concepts of ECN align with how Gartner sees the future of networking. Although aspirational right now, VMware has to continue to help customers understand that the network they have today is not the network of tomorrow.",2/1/2018,Strategy,All Products,,,0,0,
C260,T146,Dennis Smith,Gartner,Verbal Comment,Positive,There is a clear need for SDDC and VMware is in a strong position to lead.,There is a clear need for SDDC and VMware is in a strong position to lead.,2/1/2018,Adoption,All Products,,,0,0,
C259,T147,Joe Skorupa,Gartner,Verbal Comment,Neutral,Not clear how VeloCloud fits with NFV – how are they linked together. Need a good story about VeloCloud HW transition to Dell.,Not clear how VeloCloud fits with NFV – how are they linked together. Need a good story about VeloCloud HW transition to Dell.,2/1/2018,Messaging,All Products,,,0,0,
C258,T153,Mike Dorosh,Gartner,Verbal Comment,Positive,VMC on AWS Announcement in August was a good start.  With VMC on AWS and recent announcements things are starting to fall into place.  Recent acquisitions are really good.,"With VMC on AWS and recent announcements/acquisitions, things are starting to fall into place.",2/1/2018,Partner readiness,All Products,,,0,1,
C257,T144,Alan Waite,Gartner,Verbal Comment,Negative,"Analysts are asking for customer references (for VMC on AWS), especially customers in production.","Analysts are asking for customer references (for VMC on AWS), especially customers in production.",2/1/2018,Customer Related,All Products,,,0,0,
C256,T144,Alan Waite,Gartner,Verbal Comment,Negative,"Although we are getting better, our VMC on AWS message is still confusing to customers, especially around running in EC2.","Although we are getting better, our VMC on AWS message is still confusing to customers, especially around running in EC2.",2/1/2018,Messaging,All Products,,,0,0,
C255,T153,Mike Dorosh,Gartner,Verbal Comment,Positive,"VMC on AWS vision and value proposition are clear. You are moving the ball in the right direction, answering questions.  Keep making progress!","VMC on AWS vision and value proposition are clear. You are moving the ball in the right direction, answering questions. Keep making progress!",2/1/2018,Marketing Awareness,Management (vRealize),,,0,0,
C254,T153,Mike Dorosh,Gartner,Verbal Comment,Advice,VMware value proposition needs to be stronger in our message.  Use cases are an effective marketing tool for us.  Use personas and use cases to tell our story.  o Customers and SP’s want to know where VMware is going to take me in the cloud.  What is the vision beyond data center.,VMware value prop needs to be stronger in our message. Use personas and use cases to tell our story. Customers and SP’s want to know where VMware is going to take me in the cloud. What is the vision beyond data center?,2/1/2018,Messaging,Networking,,,0,0,
C253,T157,Stephen Elliot,IDC,Verbal Comment,Advice,Think about competition.  This is a heavy space.  Use the power of VMware to gain share.  Wavefront doesn’t come up often in Stephen’s inquiries.,Think about competition.  This is a heavy space.  Use the power of VMware to gain share.  Wavefront doesn’t come up often in Stephen’s inquiries.,2/1/2018,Adoption,Networking,,,0,0,
C252,T143,Robert Naegle,Gartner,Verbal Comment,Neutral,I understand what you are doing Log Intelligence and why.  It’s interesting,I understand what you are doing Log Intelligence and why.  It’s interesting,1/30/2018,Strategy,Networking,,,0,0,
C251,T142,Paul Delory,Gartner,Verbal Comment,Positive,Likes the “Invisible Cloud” but reminds him of Nutanix. I didn’t realize that vRealize was this advanced.  I fully endorse it.  vRealize should be SaaS.,Likes the “Invisible Cloud” but reminds him of Nutanix. I didn’t realize that vRealize was this advanced.  I fully endorse it.  vRealize should be SaaS.,1/30/2018,Strategy,Server Virtualization,,,0,0,
C250,T141,Andrew Lerner,Gartner,Verbal Comment,Negative,"Not getting a ton of dedicated calls around T and V and how it fits, but in most of the calls that we have, it comes up. 80% of the calls it comes up. ½ the time from the client's perspective saying hey VMware has talked about this, and maybe half the time from Gartner asking hey has VMware talked to you about T. The general sentiment quite frankly is kind of rough. Most people want vSphere today and recognize that T is the strategic platform. That creates a disconnect – they recognize they will have to make a pretty significant shift and they don't like that. The NSX-V and NSX-T transition is going to be messy, I appreciate that you guys are being honest and not trying to put lipstick on the pig.",Not getting a ton of dedicated calls around T and V and how it fits. The general sentiment is kind of rough. Most people want vSphere today and recognize that T is the strategic platform. That creates a disconnect – they recognize they will have to make a pretty significant shift and they don't like that. The NSX-V and NSX-T transition is going to be messy.,1/26/2018,Features or products (included/missing/recommended),VIO,,,0,0,
C249,T140,Joe Skorupa,Gartner,Verbal Comment,Advice,"It is when they see value and when they can understand and quantify the risk. Network folks are incredibly risk-averse because they get paid for uptime. They don't get paid for agility and penalized for outage, and it is really clear. Anything that has a whiff of risk in today's world gets an immediate no. Part of this is getting them to understand how to do the migration without having to flash cut the data center. Part of that comes down to changing things you've taught them at VMware for a long time. You've been able to tell them any workload at any time and any place. If that's the case then you never know where anything is and you can never do an upgrade. Just think about how risk averse these guys are. If you do this right and the change in mindset takes hold, it doesn't just pay you back for this migration.","Network folks are incredibly risk-averse. Let them see value and quantify the risk. You have to change things you've taught them at VMware for a long time, eg. any workload at any time and any place (you never know where anything is and you can never do an upgrade). If you do this right and the change in mindset takes hold, it doesn't just pay you back for this migration.",1/22/2018,Messaging,Workspace ONE,,,0,0,
C248,T139,Andrew Lerner,Gartner,Verbal Comment,Positive,"I like this, I think this is a strong and good message (re: NSX everywhere)","I like this, I think this is a strong and good message (re: NSX everywhere)",1/22/2018,Marketing Awareness,Workspace ONE,,,0,0,
C247,T139,Andrew Lerner,Gartner,Verbal Comment,Advice,"Andrew: Couldn't come up with huge opportunities that you aren't already doing. We think you are largely already doing the correct things, you just need to do more of them and more consistently. I do recognize there is nothing whiz-bang magical per se that I have listed in opportunities.","No huge networking opportunities that you aren't already doing. You're doing the correct things, you just need to do more of them and more consistently.",1/22/2018,Strategy,Workspace ONE,,,0,0,
C246,T139,Andrew Lerner,Gartner,Verbal Comment,Positive,"Andrew: You guys have done a good job of presenting that it isn't an either/or, we will continue to support both. You have not essentially lied to customers and not let customers know that NSX-T is not the strategic version.","You've done a good job of presenting that it isn't an either/or, we will continue to support both. You have not essentially lied to customers and not let customers know that NSX-T is not the strategic version.",1/22/2018,Marketing Awareness,Management (vRealize),,,0,0,
C245,T138,Mark Lockwood,Gartner,Verbal Comment,Advice,"Workspace ONE’s PC/Mac functionality continues to grow and sets us apart. UEM will continue to evolve over next couple of years; similar to transition to MDM to EMM.  Market education is needed. Org moving to Win 10 predominately leverage traditional approaches with some cases where moving to modern management.  Good to address SCCM org concerns of job lose. MS surpassed IBM and Citrix on install base.  Will surpass MI this month, BB in summer and may catch VMware by year end. “co-management” not owned by MS yet so jump on the opportunity. Adding intelligence automation is a smart move to stay ahead of Microsoft. Pricing package is fair with unique features for differentiation; challenge will be driving end users to want it","Workspace ONE’s PC/Mac functionality is a differentiator. UEM will continue to evolve, similar to transition to MDM to EMM. Market education needed...Good to address SCCM org concerns of job loss. MS will have surpassed competition and may catch VMware by year end. To stay ahead of MS, adding intelligence automation was good and jump on “co-management” opportunity...Pricing package is fair; challenge will be driving end users to want it.",1/12/2018,Marketing Awareness,Management (vRealize),Microsoft,,0,0,
C244,T137,Joe Skorupa,Gartner,Verbal Comment,Positive," I like what you're saying a lot better than when they merge. To me, if you try to merge the two products, you will never get there (re: NSX-T and NSX for vSphere)","I like what you're saying a lot better than when they merge. To me, if you try to merge the two products, you will never get there (re: NSX-T and NSX for vSphere)",1/12/2018,Strategy,Management (vRealize),,,0,0,
C243,T137,Joe Skorupa,Gartner,Verbal Comment,Advice,"Joe: Velo is a huge opportunity for you guys. You can use Velo to help drive further NSX deployments. It can't cost an arm and a leg. Cisco has gotten greedy with SD-WAN. They have jacked the prices up through the roof. And rather than following them and getting greedy, I'd be getting in there and getting share.","Velo is a huge opportunity. You can use it to help drive further NSX deployments. Don't jack up prices like Cisco getting greedy with SD-WAN. Instead, get in there and get share.",1/12/2018,Adoption,IoT,Cisco,,0,0,
C242,T137,Joe Skorupa,Gartner,Verbal Comment,Negative,Customers still say NSX is really complicated. You guys need to be able to cap your investment in older technology from an ease of use standpoint. Focus investment on deploy-ability of T.,Customers still say NSX is really complicated. You guys need to be able to cap your investment in older technology from an ease of use standpoint. Focus investment on deploy-ability of T.,1/12/2018,Strategy,Cloud Foundation,,,0,0,
C241,T137,Joe Skorupa,Gartner,Verbal Comment,Advice,You guys can't afford to keep developing and supporting both. Your investors won't let you do it. Better to just admit the fact that you need to come up with a transition and you gotta figure out what it's gonna cost. As long as V is out there with big accounts you are going to get forced to continue to enhance it.,You can't afford to keep developing and supporting both. You need to come up with a transition and figure out what it's going to cost. As long as V is out there with big accounts you'll be forced to continue to enhance it.,1/12/2018,Strategy,Cloud Services,,,0,0,
C240,T128,Dave Johnson,Forrester,Verbal Comment,Advice,"EUC inquiries on digital workplace transformation, creating collaborative environment, technology impact on employee experience, BYO/CYO, Win 10 rollout, EMM, VDI, etc. EMM inquiries on secure access to cloud apps, MDM alternatives, transitioning to Intune. EMS gaining momentum but lacking deep EMM functionality. Intelligence is good if it can leverage insights from parts of the ecosystem and it requires a platform approach. Packaging is simpler than the past.  Will make traction with Workspace ONE enterprise SKU with capabilities over competitors. Co-management ≠modern management, UEM = modern management…own it! Doing more than competitors…” ahead of curve” and “I love the wizards” and it’s a great differentiator. Mobile workflows are also a differentiator. Really liked the employee experience focus.","EMS gaining momentum but lacking deep EMM functionality. Intelligence is good if it can leverage insights from parts of the ecosystem and it requires a platform approach. Packaging is simpler than the past.  Will make traction with Workspace ONE enterprise SKU with capabilities over competitors. Co-management ≠modern management, UEM = modern management…own it! Doing more than competitors…” ahead of curve.”",1/1/2018,Features or products (included/missing/recommended),Cloud Services,,,0,0,
C239,T134,Mike Silver,Gartner,Verbal Comment,Positive,"Gartner acknowledged the team's work over the past 18 months and discussed how VMware has been able to communicate value to customers on products and platform, unlike Citrix. They recognize VMware as a leader with a platform play (Workspace ONE) – a key differentiator, resonated by customers as well. In their discussions with customers, they're also finding more edging towards VMware.","Over past 18 months, vmware has communicated value to customers on products and platform, unlike Citrix. vmware is a leader with a platform play (Workspace ONE) – a key differentiator, resonated by customers as well. Customers are edging towards VMW.",1/1/2018,Customer Related,IoT,Citrix,,0,0,
C238,T128,Dave Johnson,Forrester,Verbal Comment,Positive,liked the strong messages around employee experience,Liked the strong messages around employee experience,1/1/2018,Marketing Awareness,IoT,,,0,0,
C237,T130,Kyle Hilgendorf,Gartner,Verbal Comment,Neutral,Starting to see an increase in Cloud (VCPP) migration calls from customers,Starting to see an increase in Cloud (VCPP) migration calls from customers,1/1/2018,Customer Related,Management (vRealize),,,0,0,
C236,T132,Michael Warrilow,Gartner,Verbal Comment,Advice,Michael stated that clients have a long-term view of VMware.  Michael pushed us to be more relevant in Mode 2.,Clients have a long-term view of VMware. Be more relevant in Mode 2.,1/1/2018,Strategy,Management (vRealize),,,0,0,
C235,T132,Michael Warrilow,Gartner,Verbal Comment,Advice,"Gartner estimates about 60-80% going to Cloud (VCPP), however, Michael feels 40-60% is much more realistic.","Gartner estimates about 60-80% going to Cloud (VCPP), however, Michael feels 40-60% is much more realistic.",1/1/2018,Adoption,Management (vRealize),,,0,0,
C234,T132,Michael Warrilow,Gartner,Verbal Comment,Advice,"80% of his inquiries are about Cloud (VCPP) strategy and Nutanix is not mentioned.  The only vendors that come up consistently are:  AWS, Microsoft, and SAP.","80% of his inquiries are about Cloud (VCPP) strategy and Nutanix is not mentioned. The only vendors that come up consistently are: AWS, microsoft, and SAP.",1/1/2018,Competitive mentions/intel,Management (vRealize),Microsoft,,0,0,
C233,T131,Lydia Leong,Gartner,Verbal Comment,Advice,"""ToS Negotiations Discussion with Gartner analyst Lydia Leong: AWS is most structured. Meet on principles, argue on language, changing process is the issue. Microsoft has a broader arrangement around broader offerings. Google is haphazard, legal dept doesn't understand contracts or throws in the towel and says yes to everything. Lydia stated she speaks with clients with liability caps with AWS in the $100M. Flat cap is pretty high. Microsoft risk is less than AWS. Google is concern for exiting. VMware will also want to see longer terms, because of concerns over VMware leaving the market.","AWS is most structured...Microsoft has a broader arrangement around more offerings. Google's contracts are haphazard. Some clients have liability caps with AWS in the $100M. Flat cap is pretty high. Microsoft risk is less than AWS. Google is concern for exiting. VMware will also want to see longer terms, because of concerns over VMware leaving the market.",1/1/2018,Competitive mentions/intel,Management (vRealize),Microsoft,,0,0,
C232,T129,Dennis Smith,Gartner,Verbal Comment,Positive,He is seeing interest in PKS.  Customers seem to have a good understanding of what it is.,He is seeing interest in PKS. Customers seem to have a good understanding of what it is.,1/1/2018,Marketing Awareness,Networking,,,0,0,
C231,T132,Michael Warrilow,Gartner,Verbal Comment,Neutral,Michael does not believe that customers are looking at VMware as an edge player yet.  Opportunity to get out into the market with our messaging.,Michael does not believe that customers are looking at VMware as an edge player yet. Opportunity to get out into the market with our messaging.,1/1/2018,Messaging,Cloud Services,,,0,0,
C230,T129,Dennis Smith,Gartner,Verbal Comment,Positive,Dennis likes our Greengrass approach.  States vmware has the underlying pluming and getting into this space will give us credibility and opensource chops.  He likes our approach.,Likes our Greengrass approach. States vmware has the underlying plumbing and getting into this space will give us credibility and opensource chops.,1/1/2018,Marketing Awareness,Management (vRealize),,,0,0,
C229,T135,Ramesh Marimuthu,Gartner,Verbal Comment,Advice,Acknowledge support for VMware’s approach in selling NFV and understanding the short-term and long-term opportunities. It appears that telco’s and VMware are moving closer together on what is needed for telco success. VMware should focus on TCO instead of cost of acquisition. VMware pricing will look more in line with other vendors if we use this approach.,Acknowledge support for VMware’s approach in selling NFV and understanding short-term and long-term opportunities. Telco’s and VMware are moving closer together on what is needed for telco success. VMware should focus on TCO instead of cost of acquisition so that pricing will look more in line with other vendors.,1/1/2018,Messaging,Management (vRealize),,,0,1,
C228,T125,Andrew Lerner,Gartner,Verbal Comment,Positive,Andrew Lerner made the statement that with the acquisition of VeloCloud VMware has moved from a company selling networking to a networking company.,"With the acquisition of VeloCloud, VMware has moved from a company selling networking to a networking company.",1/1/2018,Strategy,Networking,,,0,1,
C227,T130,Kyle Hilgendorf,Gartner,Verbal Comment,Negative,Not hearing from Architects on VMC on AWS.,Not hearing from Architects on VMC on AWS.,1/1/2018,Customer Related,VMC on AWS,,,0,0,
C226,T133,Mike Dorosh,Gartner,Verbal Comment,Negative,"VMware Cloud on AWS Inquiry with Mike Dorosh: Out of the 25-30 inquiry calls he takes per week, about 5 calls are about VMC on AWS or hybrid cloud plays like Azure Stack.  Both end users and SP’s see VMware Cloud on AWS as positive. Mike is also more optimistic about VMC on AWS.  He still receives questions about VMC on AWS being a migration path/on-ramp to AWS, so more education is needed. General awareness of VMC is moderate. Very few are really grasping nuances of being appliance-like.","End users and SP’s see VMC on AWS as positive, but more education is needed – still receiving questions about VMC on AWS being a migration path/on-ramp to AWS. General awareness of VMC is moderate (few inquiries). Few are grasping nuances of being appliance-like.",1/1/2018,Messaging,All Products,,,0,0,
C225,T136,Tom Bittman,Gartner,Verbal Comment,Negative,"Customers are asking about VMware's plans for multi-cloud management. Awareness of VMC by clients is very low. There is a lot of confusion in the marketplace.  Customer TCO stories are mixed.  Azure vs. VMC does come up, usually because people don't understand either one. There's an opportunity to promote virtualization for those things that aren't virtualized yet.","Customers are asking about VMware's plans for multi-cloud management. Awareness of VMC by clients is very low. There is confusion in the marketplace. Customer TCO stories are mixed. Azure vs. VMC does come up, usually because people don't understand either one. There's an opportunity to promote virtualization for those things that aren't virtualized yet.",1/1/2018,Marketing Awareness,All Products,Microsoft,,0,0,
C224,T129,Dennis Smith,Gartner,Verbal Comment,Neutral,"VMC on AWS inquiries have “fallen off the face of the earth”. Concern that VMware went big, but customers are not buying.","VMC on AWS inquiries have “fallen off the face of the earth”. Concern that VMware went big, but customers are not buying.",1/1/2018,Adoption,All Products,,,0,0,
C223,T126,Charles Betz,Forrester,Verbal Comment,Positive,Wavefront is interesting.  This looks state of the art and have heard tools do this functionality but hasn’t seen anything similar,Wavefront is interesting. This looks state of the art and have heard tools do this functionality but hasn’t seen anything similar,1/1/2018,Features or products (included/missing/recommended),All Products,,,0,0,
C222,T134,Mike Silver,Gartner,Verbal Comment,Neutral,Opportunities in EMM managed IoT.,Opportunities in EMM managed IoT.,1/1/2018,Features or products (included/missing/recommended),Cloud (VCPP),,,0,0,
C221,T124,Andrew Hewitt,Forrester,Verbal Comment,Positive,"Andrew Hewitt, he is ""always impressed"" with vmware EUC and ”ahead of the curve” regarding competitors. Microsoft EMS is gaining momentum but lacking deep EMM functionality.","""Always impressed"" with vmware EUC and ”ahead of the curve” in market. Microsoft EMS is gaining momentum but lacking deep EMM functionality.",1/1/2018,Competitive mentions/intel,Cloud (VCPP),Microsoft,,0,0,
C220,T127,Charles Smulders,Gartner,Verbal Comment,Positive,"Workspace ONE’s PC/Mac functionality continues to grow and sets us apart; while, adding intelligence automation is a smart move to stay ahead of Microsoft.","Workspace ONE’s PC/Mac functionality continues to grow and sets us apart; while, adding intelligence automation is a smart move to stay ahead of Microsoft.",1/1/2018,Features or products (included/missing/recommended),Cloud (VCPP),Microsoft,,0,0,
C219,T123,Dennis Smith,Gartner,Verbal Comment,Neutral,"A lot of early entrants are getting a second bit of the apple (like HPE, IBM, Cisco) and are offering baking in analytics. Seeing more Inquiry and heat-up around Service Now for iTapp. Some of features are average but will be interesting to see where plays out.  Tethered to service Management (vRealize) with project people but responsible for managing service catalog and brining in ServiceNow.  VMware should watch next year.","A lot of early entrants are getting a second bit of the apple (like HPE, IBM, Cisco) and are offering baking in analytics. Seeing more Inquiry and heat-up around Service Now for iTapp",12/20/2017,Competitive mentions/intel,Cloud (VCPP),,,0,0,
C218,T122,Milind Govekar,Gartner,Verbal Comment,Advice,VMware needs to take the message higher – i.e. Digital initiatives or CIOs as communicating on a project basis is not improving brand knowledge and awareness.  You have proof points to say you drive digital transformation or the cloud space. Let the market wrestle with the position to enable VMware more opportunity to provide. But just give them collateral to justify your positon.,VMware needs to take the message higher – i.e. Digital initiatives or CIOs,12/18/2017,Messaging,Cloud (VCPP),,,0,0,
C217,T121,Dennis Smith,Gartner,Verbal Comment,Neutral,Automation: Competition is targeting vmware and our ease of use.  It’s hard to overcome the legacy.  In some ways you are still battling 3 years ago.,Automation: Competition is targeting vmware and our ease of use. It’s hard to overcome the legacy. In some ways you are still battling 3 years ago.,12/18/2017,Competitive mentions/intel,Cloud (VCPP),,,0,0,
C216,T120,Joe Skorupa,Gartner,Verbal Comment,Positive,"This looks messy to me. Messy, but doable. (re: NSX for vSphere and NSX-T transition)","This looks messy to me. Messy, but doable. (re: NSX for vSphere and NSX-T transition)",12/15/2017,Strategy,Cloud (VCPP),,,0,0,
C215,T119,Dennis Smith,Gartner,Verbal Comment,Advice,You need clarity. If I’m a customer I need to understand where to invest.  Show value and articulate roadmap.  Are things integrated vs. can it work. All about where customers should invest.,You need clarity. If I’m a customer I need to understand where to invest. Show value and articulate roadmap.  Are things integrated vs. can it work. All about where customers should invest.,12/12/2017,Messaging,Cloud (VCPP),,,0,0,
C214,T117,Colin Fletcher,Gartner,Verbal Comment,Negative,"Doesn’t receive any customer inquiries regarding Cloud Services. “Not doing a good job speaking about Code Stream.  Some folks want as standalone, not buried under vRA.”","Doesn’t receive any customer inquiries regarding Cloud Services. “Not doing a good job speaking about Code Stream. Some folks want as standalone, not buried under vRA.”",12/8/2017,Customer Related,Cloud Foundation,,,0,0,
C213,T118,Dennis Smith,Gartner,Verbal Comment,Advice,"Don’t come soft to the MQ.  Step-up. Heavily based on SaaS. Lock and step parity.  Competitors are SaaS.  SaaS is a need to have. There are 3 personas to think of: (1) developers; (2) Infrastructure & Operations who spin the resources, and (3) LOBs who manage stuff. Or you can now think about SaaS Services – i.e. next generation products for multi-Cloud Servicesto satisfy each of the 3 different personas above. There is nothing to stop VMware doing that.","Don’t come soft to the MQ. Step-up. Heavily based on SaaS. Lock and step parity. Competitors are SaaS. SaaS is a need to have. Think of 3 personas developers, I&O and LOB.",12/8/2017,Strategy,Cloud Services,,,1,0,
C212,T117,Colin Fletcher,Gartner,Verbal Comment,Neutral,"vmware is a lot of things to a lot of people.  But you are not a lot to developers. Not doing a good job speaking about Code Stream.  Some folks want as standalone, not buried under vRA.",vmware is a lot of things to a lot of people.  But you are not a lot to developers.,12/8/2017,Marketing Awareness,Cloud Services,,,1,0,
